9060	602	
9059	599	
9058	602	
9057	596	
9056	602	
9055	596	
9054	596	
9053	589	
9052	597	
9051	598	
9050	605	
9049	597	
9048	598	
9047	596	
9046	598	
9045	603	
9044	595	
9043	598	
9042	592	
9041	595	
9040	594	
9039	587	
9038	587	
9037	592	
9036	594	
9035	600	
9034	597	
9033	589	
9032	593	
9031	589	
9030	598	
9029	593	
9028	600	
9027	595	
9026	598	
9025	604	
9024	600	
9023	609	
9022	610	
9021	611	
9020	608	
9019	613	
9018	611	
9017	616	
9016	612	
9015	614	
9014	615	
9013	615	
9012	612	
9011	615	
9010	599	
9009	594	
9008	609	
9007	602	
9006	607	
9005	603	
9004	607	
9003	605	
9002	614	
9001	615	
9000	607	
8999	602	
8998	611	
8997	614	
8996	610	
8995	608	
8994	603	
8993	607	
8992	603	
8991	607	
8990	603	
8989	605	
8988	601	
8987	606	
8986	597	
8985	599	
8984	610	
8983	595	
8982	603	
8981	597	
8980	602	
8979	599	
8978	603	
8977	597	
8976	601	
8975	604	
8974	598	
8973	612	
8972	608	
8971	606	
8970	611	
8969	606	
8968	605	
8967	607	
8966	605	
8965	609	
8964	607	
8963	612	
8962	613	
8961	618	
8960	612	
8959	594	
8958	609	
8957	604	
8956	607	
8955	603	
8954	606	
8953	601	
8952	600	
8951	595	
8950	594	
8949	594	
8948	591	
8947	598	
8946	593	
8945	589	
8944	595	
8943	604	
8942	600	
8941	608	
8940	602	
8939	605	
8938	600	
8937	607	
8936	599	
8935	590	
8934	609	
8933	597	
8932	608	
8931	602	
8930	612	
8929	609	
8928	615	
8927	610	
8926	614	
8925	601	
8924	609	
8923	598	
8922	603	
8921	593	
8920	610	
8919	605	
8918	605	
8917	611	
8916	604	
8915	606	
8914	601	
8913	605	
8912	601	
8911	605	
8910	596	
8909	604	
8908	601	
8907	590	
8906	603	
8905	595	
8904	596	
8903	591	
8902	596	
8901	591	
8900	594	
8899	593	
8898	606	
8897	604	
8896	586	
8895	607	
8894	596	
8893	608	
8892	607	
8891	614	
8890	609	
8889	612	
8888	608	
8887	611	
8886	605	
8885	613	
8884	602	
8883	613	
8882	604	
8881	603	
8880	606	
8879	604	
8878	607	
8877	602	
8876	606	
8875	599	
8874	600	
8873	596	
8872	593	
8871	598	
8870	596	
8869	600	
8868	582	
8867	598	
8866	586	
8865	588	
8864	579	
8863	578	
8862	566	
8861	565	
8860	562	
8859	566	
8858	552	
8857	549	
8856	542	
8855	545	
8854	546	
8853	541	
8852	546	
8851	539	
8850	546	
8849	541	
8848	543	
8847	543	
8846	556	
8845	555	
8844	551	
8843	551	
8842	543	
8841	537	
8840	532	
8839	535	
8838	531	
8837	534	
8836	529	
8835	526	
8834	541	
8833	525	
8832	516	
8831	528	
8830	527	
8829	528	
8828	527	
8827	522	
8826	525	
8825	521	
8824	522	
8823	517	
8822	522	
8821	511	
8820	509	
8819	522	
8818	513	
8817	516	
8816	502	
8815	506	
8814	499	
8813	501	
8812	495	
8811	496	
8810	490	
8809	498	
8808	489	
8807	487	
8806	503	
8805	493	
8804	499	
8803	491	
8802	489	
8801	485	
8800	487	
8799	483	
8798	489	
8797	482	
8796	493	
8795	471	
8794	476	
8793	490	
8792	506	
8791	480	
8790	503	
8789	510	
8788	519	
8787	513	
8786	533	
8785	532	
8784	548	
8783	542	
8782	556	
8781	556	
8780	569	
8779	580	
8778	539	
8777	556	
8776	582	
8775	582	
8774	567	
8773	585	
8772	574	
8771	583	
8770	569	
8769	550	
8768	566	
8767	531	
8766	589	
8765	580	
8764	591	
8763	560	
8762	567	
8761	551	
8760	562	
8759	547	
8758	559	
8757	552	
8756	546	
8755	520	
8754	581	
8753	569	
8752	562	
8751	551	
8750	531	
8749	556	
8748	540	
8747	548	
8746	533	
8745	542	
8744	531	
8743	542	
8742	521	
8741	517	
8740	514	
8739	554	
8738	542	
8737	541	
8736	551	
8735	538	
8734	551	
8733	537	
8732	544	
8731	532	
8730	542	
8729	518	
8728	538	
8727	543	
8726	525	
8725	533	
8724	522	
8723	533	
8722	517	
8721	527	
8720	511	
8719	527	
8718	522	
8717	521	
8716	532	
8715	486	
8714	475	
8713	500	
8712	516	
8711	492	
8710	501	
8709	486	
8708	497	
8707	484	
8706	494	
8705	497	
8704	476	
8703	458	
8702	487	
8701	474	
8700	491	
8699	481	
8698	458	
8697	461	
8696	446	
8695	451	
8694	437	
8693	445	
8692	440	
8691	422	
8690	429	
8689	435	
8688	429	
8687	433	
8686	450	
8685	428	
8684	439	
8683	428	
8682	437	
8681	427	
8680	426	
8679	424	
8678	424	
8677	423	
8676	417	
8675	423	
8674	419	
8673	421	
8672	420	
8671	423	
8670	424	
8669	428	
8668	430	
8667	433	
8666	435	
8665	436	
8664	437	
8663	437	
8662	442	
8661	436	
8660	439	
8659	439	
8658	442	
8657	441	
8656	443	
8655	441	
8654	446	
8653	442	
8652	445	
8651	446	
8650	451	
8649	455	
8648	453	
8647	460	
8646	464	
8645	468	
8644	469	
8643	472	
8642	473	
8641	470	
8640	469	
8639	468	
8638	466	
8637	471	
8636	467	
8635	465	
8634	465	
8633	464	
8632	466	
8631	467	
8630	470	
8629	469	
8628	467	
8627	466	
8626	473	
8625	472	
8624	473	
8623	469	
8622	472	
8621	474	
8620	474	
8619	476	
8618	473	
8617	471	
8616	468	
8615	467	
8614	469	
8613	470	
8612	472	
8611	470	
8610	470	
8609	467	
8608	470	
8607	470	
8606	474	
8605	478	
8604	482	
8603	483	
8602	484	
8601	483	
8600	484	
8599	489	
8598	494	
8597	499	
8596	491	
8595	496	
8594	497	
8593	501	
8592	503	
8591	508	
8590	511	
8589	515	
8588	519	
8587	524	
8586	530	
8585	524	
8584	516	
8583	528	
8582	531	
8581	532	
8580	536	
8579	537	
8578	539	
8577	541	
8576	542	
8575	540	
8574	550	
8573	550	
8572	558	
8571	561	
8570	563	
8569	566	
8568	567	
8567	569	
8566	568	
8565	569	
8564	569	
8563	570	
8562	575	
8561	575	
8560	575	
8559	583	
8558	582	
8557	584	
8556	587	
8555	588	
8554	589	
8553	586	
8552	585	
8551	584	
8550	583	
8549	585	
8548	588	
8547	585	
8546	579	
8545	583	
8544	581	
8543	583	
8542	582	
8541	584	
8540	584	
8539	587	
8538	586	
8537	587	
8536	587	
8535	591	
8534	589	
8533	598	
8532	598	
8531	590	
8530	593	
8529	591	
8528	591	
8527	591	
8526	593	
8525	594	
8524	596	
8523	597	
8522	598	
8521	596	
8520	597	
8519	595	
8518	594	
8517	596	
8516	595	
8515	596	
8514	595	
8513	598	
8512	598	
8511	602	
8510	606	
8509	606	
8508	596	
8507	605	
8506	616	
8505	616	
8504	623	
8503	619	
8502	621	
8501	619	
8500	619	
8499	616	
8498	615	
8497	613	
8496	609	
8495	609	
8494	613	
8493	614	
8492	610	
8491	609	
8490	608	
8489	607	
8488	608	
8487	611	
8486	611	
8485	611	
8484	612	
8483	609	
8482	610	
8481	616	
8480	615	
8479	616	
8478	617	
8477	615	
8476	616	
8475	613	
8474	613	
8473	612	
8472	610	
8471	607	
8470	601	
8469	597	
8468	596	
8467	599	
8466	597	
8465	598	
8464	595	
8463	595	
8462	593	
8461	592	
8460	593	
8459	597	
8458	595	
8457	598	
8456	598	
8455	600	
8454	605	
8453	603	
8452	604	
8451	603	
8450	602	
8449	601	
8448	603	
8447	604	
8446	606	
8445	608	
8444	607	
8443	608	
8442	607	
8441	605	
8440	605	
8439	607	
8438	608	
8437	611	
8436	612	
8435	613	
8434	610	
8433	606	
8432	602	
8431	600	
8430	599	
8429	601	
8428	603	
8427	600	
8426	601	
8425	600	
8424	602	
8423	600	
8422	605	
8421	610	
8420	606	
8419	616	
8418	611	
8417	610	
8416	615	
8415	611	
8414	608	
8413	607	
8412	603	
8411	602	
8410	600	
8409	603	
8408	605	
8407	605	
8406	603	
8405	604	
8404	605	
8403	608	
8402	605	
8401	603	
8400	604	
8399	602	
8398	602	
8397	601	
8396	601	
8395	604	
8394	602	
8393	603	
8392	608	
8391	605	
8390	604	
8389	606	
8388	604	
8387	606	
8386	606	
8385	610	
8384	612	
8383	616	
8382	617	
8381	619	
8380	622	
8379	622	
8378	623	
8377	617	
8376	615	
8375	613	
8374	611	
8373	611	
8372	611	
8371	609	
8370	609	
8369	611	
8368	603	
8367	604	
8366	604	
8365	597	
8364	593	
8363	590	
8362	587	
8361	587	
8360	585	
8359	585	
8358	583	
8357	580	
8356	579	
8355	572	
8354	569	
8353	566	
8352	578	
8351	573	
8350	568	
8349	564	
8348	567	
8347	570	
8346	569	
8345	561	
8344	575	
8343	568	
8342	552	
8341	558	
8340	562	
8339	565	
8338	562	
8337	563	
8336	562	
8335	563	
8334	564	
8333	566	
8332	566	
8331	571	
8330	571	
8329	569	
8328	569	
8327	578	
8326	573	
8325	572	
8324	574	
8323	573	
8322	572	
8321	571	
8320	571	
8319	566	
8318	573	
8317	567	
8316	564	
8315	565	
8314	568	
8313	574	
8312	576	
8311	580	
8310	582	
8309	582	
8308	581	
8307	580	
8306	579	
8305	581	
8304	576	
8303	576	
8302	582	
8301	581	
8300	582	
8299	579	
8298	579	
8297	576	
8296	578	
8295	579	
8294	581	
8293	580	
8292	583	
8291	588	
8290	588	
8289	591	
8288	595	
8287	594	
8286	592	
8285	592	
8284	591	
8283	593	
8282	590	
8281	589	
8280	582	
8279	581	
8278	577	
8277	572	
8276	578	
8275	570	
8274	573	
8273	570	
8272	571	
8271	570	
8270	570	
8269	568	
8268	567	
8267	568	
8266	569	
8265	568	
8264	564	
8263	567	
8262	563	
8261	569	
8260	567	
8259	571	
8258	572	
8257	571	
8256	569	
8255	566	
8254	568	
8253	567	
8252	565	
8251	558	
8250	543	
8249	553	
8248	548	
8247	546	
8246	545	
8245	542	
8244	544	
8243	543	
8242	542	
8241	542	
8240	539	
8239	539	
8238	533	
8237	540	
8236	538	
8235	537	
8234	534	
8233	535	
8232	534	
8231	536	
8230	536	
8229	537	
8228	537	
8227	541	
8226	531	
8225	538	
8224	540	
8223	535	
8222	539	
8221	538	
8220	542	
8219	542	
8218	543	
8217	540	
8216	547	
8215	547	
8214	549	
8213	545	
8212	551	
8211	546	
8210	546	
8209	544	
8208	539	
8207	538	
8206	537	
8205	536	
8204	536	
8203	536	
8202	533	
8201	532	
8200	527	
8199	528	
8198	526	
8197	525	
8196	521	
8195	519	
8194	521	
8193	520	
8192	521	
8191	523	
8190	521	
8189	524	
8188	527	
8187	524	
8186	531	
8185	529	
8184	528	
8183	530	
8182	528	
8181	530	
8180	531	
8179	533	
8178	533	
8177	530	
8176	528	
8175	527	
8174	525	
8173	521	
8172	520	
8171	516	
8170	517	
8169	517	
8168	519	
8167	518	
8166	521	
8165	523	
8164	523	
8163	521	
8162	486	
8161	555	
8160	512	
8159	510	
8158	505	
8157	503	
8156	500	
8155	500	
8154	499	
8153	500	
8152	495	
8151	488	
8150	492	
8149	488	
8148	490	
8147	487	
8146	489	
8145	487	
8144	489	
8143	488	
8142	488	
8141	488	
8140	490	
8139	490	
8138	496	
8137	490	
8136	493	
8135	492	
8134	486	
8133	488	
8132	486	
8131	487	
8130	485	
8129	486	
8128	486	
8127	488	
8126	486	
8125	491	
8124	490	
8123	489	
8122	490	
8121	487	
8120	486	
8119	484	
8118	483	
8117	479	
8116	477	
8115	475	
8114	473	
8113	472	
8112	474	
8111	476	
8110	476	
8109	480	
8108	477	
8107	479	
8106	479	
8105	482	
8104	481	
8103	481	
8102	480	
8101	477	
8100	475	
8099	476	
8098	474	
8097	467	
8096	465	
8095	459	
8094	458	
8093	454	
8092	451	
8091	448	
8090	445	
8089	444	
8088	449	
8087	450	
8086	440	
8085	447	
8084	441	
8083	439	
8082	433	
8081	432	
8080	430	
8079	429	
8078	425	
8077	425	
8076	423	
8075	427	
8074	428	
8073	426	
8072	426	
8071	424	
8070	426	
8069	424	
8068	421	
8067	418	
8066	419	
8065	416	
8064	411	
8063	411	
8062	408	
8061	408	
8060	405	
8059	408	
8058	409	
8057	408	
8056	406	
8055	404	
8054	400	
8053	396	
8052	397	
8051	397	
8050	398	
8049	400	
8048	400	
8047	401	
8046	405	
8045	401	
8044	403	
8043	401	
8042	402	
8041	402	
8040	402	
8039	400	
8038	399	
8037	399	
8036	398	
8035	402	
8034	400	
8033	398	
8032	396	
8031	396	
8030	393	
8029	395	
8028	394	
8027	397	
8026	397	
8025	399	
8024	397	
8023	394	
8022	397	
8021	405	
8020	406	
8019	407	
8018	410	
8017	409	
8016	410	
8015	408	
8014	405	
8013	404	
8012	406	
8011	401	
8010	399	
8009	399	
8008	399	
8007	400	
8006	396	
8005	395	
8004	392	
8003	392	
8002	389	
8001	387	
8000	385	
7999	386	
7998	394	
7997	385	
7996	390	
7995	392	
7994	392	
7993	390	
7992	390	
7991	389	
7990	389	
7989	386	
7988	386	
7987	378	
7986	376	
7985	377	
7984	380	
7983	377	
7982	373	
7981	374	
7980	373	
7979	375	
7978	375	
7977	378	
7976	379	
7975	381	
7974	382	
7973	382	
7972	381	
7971	376	
7970	382	
7969	383	
7968	386	
7967	386	
7966	387	
7965	388	
7964	390	
7963	397	
7962	394	
7961	404	
7960	400	
7959	399	
7958	405	
7957	406	
7956	406	
7955	407	
7954	405	
7953	406	
7952	406	
7951	405	
7950	409	
7949	408	
7948	410	
7947	400	
7946	399	
7945	396	
7944	396	
7943	393	
7942	392	
7941	388	
7940	386	
7939	383	
7938	386	
7937	382	
7936	380	
7935	381	
7934	377	
7933	381	
7932	378	
7931	377	
7930	377	
7929	379	
7928	379	
7927	381	
7926	383	
7925	377	
7924	373	
7923	367	
7922	372	
7921	366	
7920	368	
7919	366	
7918	369	
7917	370	
7916	376	
7915	380	
7914	384	
7913	386	
7912	382	
7911	391	
7910	394	
7909	397	
7908	396	
7907	399	
7906	400	
7905	402	
7904	400	
7903	398	
7902	396	
7901	393	
7900	396	
7899	395	
7898	391	
7897	397	
7896	394	
7895	392	
7894	393	
7893	391	
7892	392	
7891	391	
7890	390	
7889	391	
7888	390	
7887	395	
7886	393	
7885	385	
7884	385	
7883	386	
7882	386	
7881	389	
7880	389	
7879	391	
7878	388	
7877	390	
7876	385	
7875	386	
7874	377	
7873	389	
7872	381	
7871	377	
7870	396	
7869	388	
7868	400	
7867	386	
7866	401	
7865	392	
7864	399	
7863	388	
7862	379	
7861	387	
7860	395	
7859	372	
7858	383	
7857	399	
7856	387	
7855	397	
7854	386	
7853	395	
7852	385	
7851	389	
7850	380	
7849	385	
7848	384	
7847	381	
7846	383	
7845	376	
7844	377	
7843	369	
7842	369	
7841	363	
7840	365	
7839	359	
7838	358	
7837	370	
7836	344	
7835	343	
7834	348	
7833	345	
7832	343	
7831	346	
7830	340	
7829	343	
7828	338	
7827	342	
7826	337	
7825	345	
7824	338	
7823	334	
7822	340	
7821	337	
7820	338	
7819	335	
7818	340	
7817	336	
7816	340	
7815	337	
7814	340	
7813	341	
7812	327	
7811	342	
7810	326	
7809	335	
7808	329	
7807	335	
7806	327	
7805	328	
7804	323	
7803	324	
7802	317	
7801	320	
7800	315	
7799	322	
7798	315	
7797	318	
7796	316	
7795	318	
7794	321	
7793	317	
7792	321	
7791	317	
7790	319	
7789	317	
7788	313	
7787	325	
7786	312	
7785	329	
7784	335	
7783	328	
7782	329	
7781	333	
7780	332	
7779	336	
7778	331	
7777	326	
7776	333	
7775	328	
7774	320	
7773	343	
7772	335	
7771	330	
7770	336	
7769	332	
7768	338	
7767	335	
7766	341	
7765	340	
7764	338	
7763	336	
7762	356	
7761	348	
7760	343	
7759	352	
7758	347	
7757	355	
7756	352	
7755	356	
7754	354	
7753	361	
7752	362	
7751	371	
7750	361	
7749	372	
7748	375	
7747	364	
7746	374	
7745	370	
7744	377	
7743	377	
7742	386	
7741	385	
7740	393	
7739	391	
7738	388	
7737	395	
7736	399	
7735	402	
7734	397	
7733	404	
7732	402	
7731	410	
7730	409	
7729	420	
7728	421	
7727	432	
7726	433	
7725	438	
7724	437	
7723	437	
7722	442	
7721	441	
7720	449	
7719	444	
7718	448	
7717	445	
7716	451	
7715	448	
7714	463	
7713	462	
7712	472	
7711	467	
7710	450	
7709	453	
7708	466	
7707	474	
7706	468	
7705	476	
7704	471	
7703	476	
7702	472	
7701	472	
7700	482	
7699	475	
7698	483	
7697	511	
7696	487	
7695	491	
7694	501	
7693	498	
7692	505	
7691	500	
7690	504	
7689	500	
7688	505	
7687	523	
7686	502	
7685	517	
7684	514	
7683	530	
7682	525	
7681	534	
7680	527	
7679	535	
7678	530	
7677	541	
7676	520	
7675	551	
7674	547	
7673	534	
7672	538	
7671	525	
7670	536	
7669	532	
7668	540	
7667	536	
7666	543	
7665	544	
7664	555	
7663	552	
7662	545	
7661	559	
7660	540	
7659	552	
7658	554	
7657	562	
7656	559	
7655	563	
7654	560	
7653	563	
7652	566	
7651	574	
7650	578	
7649	571	
7648	573	
7647	559	
7646	580	
7645	576	
7644	584	
7643	581	
7642	586	
7641	580	
7640	581	
7639	587	
7638	583	
7637	576	
7636	572	
7635	570	
7634	579	
7633	577	
7632	575	
7631	581	
7630	579	
7629	583	
7628	581	
7627	578	
7626	582	
7625	594	
7624	580	
7623	583	
7622	589	
7621	592	
7620	591	
7619	588	
7618	592	
7617	589	
7616	595	
7615	597	
7614	602	
7613	613	
7612	602	
7611	587	
7610	595	
7609	590	
7608	595	
7607	596	
7606	592	
7605	594	
7604	591	
7603	595	
7602	598	
7601	584	
7600	585	
7599	591	
7598	590	
7597	604	
7596	610	
7595	597	
7594	599	
7593	596	
7592	598	
7591	594	
7590	596	
7589	593	
7588	596	
7587	596	
7586	594	
7585	612	
7584	600	
7583	600	
7582	598	
7581	601	
7580	597	
7579	599	
7578	595	
7577	589	
7576	604	
7575	595	
7574	598	
7573	600	
7572	591	
7571	592	
7570	597	
7569	589	
7568	591	
7567	584	
7566	587	
7565	577	
7564	577	
7563	577	
7562	563	
7561	569	
7560	563	
7559	570	
7558	553	
7557	554	
7556	547	
7555	549	
7554	543	
7553	548	
7552	553	
7551	548	
7550	539	
7549	543	
7548	544	
7547	550	
7546	555	
7545	544	
7544	548	
7543	541	
7542	548	
7541	541	
7540	546	
7539	544	
7538	541	
7537	546	
7536	530	
7535	529	
7534	520	
7533	525	
7532	516	
7531	519	
7530	514	
7529	516	
7528	509	
7527	506	
7526	505	
7525	504	
7524	478	
7523	495	
7522	480	
7521	467	
7520	476	
7519	465	
7518	465	
7517	458	
7516	454	
7515	448	
7514	454	
7513	435	
7512	429	
7511	437	
7510	431	
7509	433	
7508	422	
7507	426	
7506	419	
7505	418	
7504	412	
7503	410	
7502	407	
7501	402	
7500	400	
7499	397	
7498	374	
7497	369	
7496	370	
7495	360	
7494	355	
7493	345	
7492	342	
7491	332	
7490	325	
7489	319	
7488	309	
7487	304	
7486	286	
7485	300	
7484	287	
7483	285	
7482	274	
7481	275	
7480	262	
7479	259	
7478	246	
7477	239	
7476	239	
7475	215	
7474	209	
7473	190	
7472	187	
7471	170	
7470	171	
7469	161	
7468	160	
7467	150	
7466	150	
7465	145	
7464	139	
7463	143	
7462	129	
7461	120	
7460	109	
7459	112	
7458	108	
7457	109	
7456	102	
7455	103	
7454	97	
7453	101	
7452	100	
7451	112	
7450	94	
7449	103	
7448	96	
7447	93	
7446	98	
7445	96	
7444	96	
7443	89	
7442	94	
7441	89	
7440	89	
7439	88	
7438	85	
7437	82	
7436	98	
7435	71	
7434	71	
7433	74	
7432	83	
7431	95	
7430	84	
7429	92	
7428	79	
7427	80	
7426	79	
7425	76	
7424	75	
7423	70	
7422	77	
7421	63	
7420	73	
7419	67	
7418	71	
7417	71	
7416	73	
7415	74	
7414	77	
7413	78	
7412	79	
7411	73	
7410	87	
7409	82	
7408	75	
7407	86	
7406	81	
7405	90	
7404	93	
7403	98	
7402	103	
7401	108	
7400	113	
7399	119	
7398	127	
7397	130	
7396	130	
7395	137	
7394	140	
7393	136	
7392	139	
7391	140	
7390	144	
7389	145	
7388	150	
7387	155	
7386	160	
7385	165	
7384	173	
7383	181	
7382	186	
7381	192	
7380	193	
7379	199	
7378	200	
7377	206	
7376	208	
7375	213	
7374	216	
7373	230	
7372	230	
7371	234	
7370	252	
7369	255	
7368	267	
7367	277	
7366	289	
7365	296	
7364	307	
7363	315	
7362	323	
7361	325	
7360	328	
7359	332	
7358	338	
7357	339	
7356	342	
7355	345	
7354	345	
7353	349	
7352	350	
7351	354	
7350	353	
7349	361	
7348	357	
7347	359	
7346	352	
7345	363	
7344	367	
7343	368	
7342	375	
7341	379	
7340	383	
7339	386	
7338	393	
7337	396	
7336	404	
7335	411	
7334	411	
7333	419	
7332	413	
7331	419	
7330	420	
7329	422	
7328	422	
7327	425	
7326	424	
7325	424	
7324	428	
7323	426	
7322	418	
7321	427	
7320	426	
7319	420	
7318	426	
7317	424	
7316	425	
7315	423	
7314	421	
7313	419	
7312	417	
7311	417	
7310	424	
7309	418	
7308	418	
7307	415	
7306	416	
7305	411	
7304	408	
7303	406	
7302	404	
7301	402	
7300	400	
7299	402	
7298	391	
7297	400	
7296	395	
7295	388	
7294	390	
7293	384	
7292	385	
7291	382	
7290	381	
7289	379	
7288	380	
7287	377	
7286	374	
7285	381	
7284	372	
7283	377	
7282	372	
7281	375	
7280	378	
7279	380	
7278	377	
7277	382	
7276	375	
7275	378	
7274	368	
7273	393	
7272	362	
7271	349	
7270	365	
7269	338	
7268	364	
7267	348	
7266	363	
7265	353	
7264	362	
7263	358	
7262	358	
7261	339	
7260	378	
7259	384	
7258	350	
7257	342	
7256	348	
7255	342	
7254	329	
7253	337	
7252	317	
7251	319	
7250	302	
7249	309	
7248	298	
7247	308	
7246	284	
7245	269	
7244	274	
7243	264	
7242	259	
7241	249	
7240	249	
7239	239	
7238	238	
7237	231	
7236	229	
7235	224	
7234	226	
7233	216	
7232	193	
7231	190	
7230	176	
7229	172	
7228	162	
7227	157	
7226	143	
7225	142	
7224	138	
7223	143	
7222	114	
7221	141	
7220	112	
7219	112	
7218	129	
7217	119	
7216	129	
7215	127	
7214	135	
7213	128	
7212	123	
7211	120	
7210	135	
7209	114	
7208	128	
7207	124	
7206	130	
7205	146	
7204	143	
7203	155	
7202	151	
7201	160	
7200	160	
7199	163	
7198	131	
7197	159	
7196	156	
7195	168	
7194	174	
7193	173	
7192	187	
7191	183	
7190	194	
7189	191	
7188	204	
7187	209	
7186	214	
7185	224	
7184	210	
7183	232	
7182	236	
7181	236	
7180	248	
7179	282	
7178	273	
7177	296	
7176	287	
7175	310	
7174	303	
7173	345	
7172	319	
7171	301	
7170	328	
7169	319	
7168	348	
7167	357	
7166	374	
7165	375	
7164	395	
7163	389	
7162	412	
7161	417	
7160	394	
7159	399	
7158	429	
7157	427	
7156	433	
7155	462	
7154	454	
7153	477	
7152	468	
7151	486	
7150	484	
7149	512	
7148	505	
7147	476	
7146	521	
7145	502	
7144	505	
7143	513	
7142	517	
7141	520	
7140	533	
7139	527	
7138	535	
7137	532	
7136	529	
7135	513	
7134	571	
7133	527	
7132	510	
7131	548	
7130	537	
7129	544	
7128	540	
7127	547	
7126	543	
7125	555	
7124	557	
7123	557	
7122	572	
7121	579	
7120	579	
7119	569	
7118	589	
7117	574	
7116	584	
7115	578	
7114	591	
7113	587	
7112	590	
7111	613	
7110	590	
7109	598	
7108	533	
7107	588	
7106	592	
7105	605	
7104	601	
7103	607	
7102	605	
7101	619	
7100	605	
7099	612	
7098	585	
7097	587	
7096	587	
7095	636	
7094	563	
7093	603	
7092	604	
7091	599	
7090	613	
7089	602	
7088	609	
7087	593	
7086	600	
7085	608	
7084	614	
7083	569	
7082	579	
7081	600	
7080	599	
7079	608	
7078	597	
7077	608	
7076	601	
7075	615	
7074	615	
7073	609	
7072	619	
7071	609	
7070	559	
7069	654	
7068	619	
7067	601	
7066	611	
7065	605	
7064	608	
7063	589	
7062	606	
7061	598	
7060	614	
7059	599	
7058	630	
7057	629	
7056	588	
7055	610	
7054	572	
7053	608	
7052	598	
7051	609	
7050	596	
7049	604	
7048	582	
7047	596	
7046	611	
7045	610	
7044	571	
7043	622	
7042	601	
7041	582	
7040	607	
7039	589	
7038	608	
7037	589	
7036	594	
7035	587	
7034	570	
7033	550	
7032	590	
7031	614	
7030	580	
7029	594	
7028	586	
7027	599	
7026	589	
7025	605	
7024	592	
7023	631	
7022	611	
7021	572	
7020	614	
7019	549	
7018	633	
7017	573	
7016	602	
7015	580	
7014	598	
7013	574	
7012	587	
7011	573	
7010	577	
7009	600	
7008	563	
7007	510	
7006	539	
7005	536	
7004	554	
7003	562	
7002	551	
7001	561	
7000	543	
6999	558	
6998	541	
6997	532	
6996	541	
6995	541	
6994	549	
6993	544	
6992	562	
6991	552	
6990	550	
6989	542	
6988	547	
6987	545	
6986	547	
6985	545	
6984	543	
6983	560	
6982	542	
6981	557	
6980	555	
6979	544	
6978	554	
6977	560	
6976	552	
6975	555	
6974	549	
